subjects	S	picture	R	rt
11	negative	outgroup	negative	0.69889425719457
11	negative	ingroup	positive	0.755710717112029
11	positive	outgroup	positive	1.02743746147215
11	positive	ingroup	positive	0.75723380917454
11	positive	ingroup	positive	0.811097952304312
11	negative	ingroup	negative	0.819039882528824
11	negative	outgroup	negative	0.88776389079082
11	positive	ingroup	positive	0.982226984101768
11	negative	ingroup	negative	0.747377204431441
11	positive	outgroup	negative	0.666611766382941
11	negative	ingroup	negative	0.874675430773151
11	positive	ingroup	positive	0.702481425856617
11	negative	outgroup	negative	1.02484934103485
11	negative	outgroup	negative	0.676387558266747
11	negative	outgroup	positive	0.826737721585647
11	negative	ingroup	negative	0.751290734539686
11	negative	outgroup	negative	0.682166166486451
11	negative	ingroup	negative	0.753575769269742
11	negative	outgroup	negative	0.696140191814701
11	positive	ingroup	positive	0.854548041959032
11	positive	outgroup	positive	0.85716355508147
11	positive	ingroup	positive	0.831387237348275
11	negative	ingroup	negative	1.0535147143388
11	negative	outgroup	negative	0.730472899137377
11	positive	outgroup	negative	0.800186897532708
11	negative	outgroup	positive	0.838050962307125
11	positive	outgroup	negative	0.840610399227969
11	positive	outgroup	positive	1.34154868035411
11	positive	outgroup	positive	1.07916898600077
11	positive	ingroup	positive	0.766514810861268
11	positive	ingroup	positive	0.893713042365773
11	positive	ingroup	positive	0.710663477044711
11	positive	outgroup	positive	1.01875341537247
11	positive	ingroup	positive	0.692416934899415
11	positive	ingroup	positive	0.724406768590346
11	negative	ingroup	negative	0.948542429664157
11	negative	ingroup	negative	0.891123389031068
11	negative	ingroup	negative	1.05312165058449
11	positive	outgroup	positive	0.70995010490398
11	negative	ingroup	positive	0.900061506966054
11	positive	outgroup	positive	0.976410908901351
11	negative	ingroup	negative	0.943218219804094
11	positive	outgroup	positive	1.44527891496471
11	negative	outgroup	negative	0.70700225025796
11	negative	outgroup	negative	0.732525503817712
11	positive	outgroup	positive	0.758791177489443
11	positive	outgroup	positive	0.851111104753037
11	positive	outgroup	positive	1.03354071746161
11	negative	outgroup	positive	0.849598499404741
11	positive	ingroup	negative	0.781835118920902
11	positive	outgroup	negative	0.673401882853986
11	negative	ingroup	negative	1.06985365029062
11	negative	ingroup	negative	1.15763554208192
11	negative	outgroup	positive	0.831634255638909
11	positive	outgroup	positive	1.76253111576749
11	positive	ingroup	positive	0.872895041135606
11	negative	ingroup	positive	0.697920197738086
11	positive	ingroup	positive	0.667128151549718
11	negative	outgroup	negative	0.819765324577779
11	negative	outgroup	positive	0.990031254143533
11	negative	outgroup	negative	0.711534539177987
11	negative	ingroup	negative	0.885446268047739
11	negative	outgroup	negative	0.735475685975045
11	positive	outgroup	positive	0.741419862687637
11	negative	outgroup	negative	0.706458936188085
11	positive	ingroup	positive	1.06734576296911
11	negative	ingroup	positive	1.20454988250597
11	negative	outgroup	negative	1.05326896714924
11	negative	outgroup	negative	0.825366045966276
11	negative	ingroup	negative	1.07273268483224
11	positive	outgroup	positive	1.02993210136835
11	negative	ingroup	negative	0.831079489643829
11	positive	ingroup	positive	0.706901055352764
11	positive	outgroup	negative	0.813772385927632
11	positive	outgroup	positive	0.82390933107896
11	positive	ingroup	negative	1.2239478114582
11	negative	outgroup	negative	0.728644773679218
11	negative	outgroup	positive	0.99212308097399
11	positive	outgroup	negative	0.767192935856018
11	positive	ingroup	positive	0.735896558148529
11	positive	outgroup	positive	0.791409995448882
11	negative	outgroup	negative	0.777888788059815
11	positive	ingroup	positive	0.894063117100768
11	negative	outgroup	negative	0.747529264210105
11	positive	ingroup	positive	0.664863356664066
11	positive	outgroup	negative	1.26688750791351
11	negative	ingroup	negative	0.811219534648139
11	positive	outgroup	negative	0.945351142964725
11	negative	ingroup	negative	0.780789289380091
11	positive	ingroup	positive	0.930699222186694
11	positive	outgroup	negative	0.718658039074661
11	negative	ingroup	negative	0.75383223666235
11	positive	ingroup	positive	0.684316431720936
11	positive	ingroup	positive	0.815800842686232
11	positive	ingroup	positive	0.935298270088309
11	negative	ingroup	negative	0.857695863845482
11	negative	ingroup	negative	1.09306977992618
11	positive	ingroup	positive	0.694560986271628
11	positive	outgroup	positive	0.80299516962592
11	negative	ingroup	negative	1.30212978367852
11	positive	outgroup	positive	0.895792375784954
11	negative	outgroup	negative	0.712344016665158
11	positive	outgroup	positive	0.802887540695532
11	positive	outgroup	positive	0.924553369496328
11	negative	ingroup	negative	0.753448162960038
11	negative	outgroup	negative	0.767009070823814
11	positive	ingroup	positive	0.709408637954095
11	positive	ingroup	positive	0.880345305453647
11	positive	ingroup	positive	0.855805931506728
11	positive	outgroup	positive	0.850303815996429
11	negative	ingroup	negative	0.974651729416406
11	positive	ingroup	negative	0.703553001856278
11	positive	ingroup	positive	0.766543917943479
11	positive	outgroup	positive	0.864975787259661
11	positive	outgroup	negative	0.700818198925269
11	negative	outgroup	positive	1.09872796036148
11	positive	ingroup	positive	0.6821737819907
11	negative	ingroup	negative	0.964159606271326
11	positive	ingroup	positive	0.945059307195272
11	negative	outgroup	negative	0.834941171742296
11	positive	outgroup	positive	0.707801727456463
11	negative	ingroup	negative	0.927546498246853
11	negative	ingroup	positive	0.714433452545002
11	negative	ingroup	negative	0.856143691728451
11	negative	outgroup	negative	0.652302379152688
11	negative	outgroup	negative	0.853662893304535
11	negative	ingroup	negative	1.18567504343908
11	negative	ingroup	negative	1.17575799657761
11	negative	outgroup	negative	0.765602686859195
11	positive	ingroup	positive	1.09688678213335
11	positive	outgroup	negative	0.754368335200112
11	positive	outgroup	negative	0.778193953476288
11	negative	ingroup	negative	0.843138348172378
11	negative	outgroup	negative	0.831643103232073
11	positive	ingroup	positive	0.896138266759399
11	negative	outgroup	negative	0.711462823902309
11	negative	ingroup	negative	0.714135152138212
11	positive	outgroup	negative	0.703270530047868
11	negative	outgroup	negative	0.659947383853622
11	positive	outgroup	negative	0.672537984623389
11	negative	outgroup	negative	0.667628946868369
11	positive	ingroup	positive	0.80130931162352
11	negative	outgroup	negative	0.707313258802909
11	positive	ingroup	positive	1.21380393006906
11	negative	ingroup	negative	0.926646152446021
11	negative	outgroup	negative	0.734737978844814
11	positive	ingroup	positive	0.868616516418635
11	positive	outgroup	negative	0.886621331487071
11	positive	ingroup	positive	0.899892235162247
11	positive	outgroup	positive	0.754272100693372
11	negative	ingroup	negative	0.693012550705523
11	negative	outgroup	negative	0.669185086979153
12	negative	ingroup	negative	0.674343634705847
12	negative	outgroup	negative	0.501367763835707
12	positive	ingroup	positive	0.766840228955064
12	negative	ingroup	negative	0.754062211245673
12	negative	ingroup	positive	1.09666868123482
12	positive	outgroup	positive	1.63408950579726
12	positive	ingroup	positive	0.615678871923028
12	positive	ingroup	positive	0.549525687918485
12	negative	ingroup	negative	1.13429076654185
12	positive	outgroup	positive	1.35560175080473
12	negative	outgroup	negative	1.24396320967559
12	negative	ingroup	positive	0.578161295833317
12	negative	outgroup	negative	0.897159769865158
12	positive	outgroup	positive	0.695331809096641
12	negative	outgroup	negative	0.552485141196103
12	negative	ingroup	negative	0.638798519632233
12	positive	outgroup	positive	0.926904872817663
12	negative	outgroup	negative	0.861721057486609
12	negative	ingroup	positive	0.580316043843318
12	positive	ingroup	negative	0.783563523373102
12	negative	ingroup	negative	0.531046703302289
12	negative	outgroup	negative	0.554823353188084
12	positive	outgroup	negative	1.17058866370223
12	positive	ingroup	positive	0.591742522418522
12	negative	outgroup	negative	1.01071372265584
12	positive	ingroup	positive	0.771196474036852
12	positive	outgroup	positive	2.34844622227381
12	positive	ingroup	positive	0.51116037466744
12	negative	ingroup	positive	0.611977604189596
12	positive	ingroup	positive	0.828778989973295
12	negative	ingroup	negative	2.13839185787838
12	positive	ingroup	positive	0.645201119097585
12	negative	ingroup	negative	0.623336084235602
12	negative	outgroup	positive	1.0748637808671
12	negative	outgroup	negative	0.852453971771123
12	positive	ingroup	negative	0.708846448586384
12	negative	outgroup	negative	1.04997760040913
12	positive	outgroup	negative	0.60629906563215
12	positive	outgroup	positive	0.863245653068374
12	positive	outgroup	negative	0.558178005248456
12	negative	outgroup	negative	0.760507891577155
12	positive	outgroup	negative	0.978180627689291
12	negative	ingroup	positive	0.634674322025505
12	positive	ingroup	positive	1.76119999988181
12	positive	ingroup	positive	1.07959284393838
12	positive	outgroup	negative	0.705370889616404
12	negative	ingroup	negative	0.74712034977522
12	positive	ingroup	positive	0.839268692846284
12	negative	outgroup	positive	1.09546520951009
12	negative	outgroup	negative	0.757513511916289
12	positive	outgroup	positive	1.87516052255026
12	negative	ingroup	negative	0.784211822543186
12	negative	ingroup	negative	0.551493463755009
12	positive	outgroup	positive	0.680992344049796
12	negative	outgroup	negative	0.607279107863926
12	positive	ingroup	positive	0.512851582331468
12	positive	outgroup	positive	1.0474207002093
12	negative	outgroup	positive	0.603616811235993
12	positive	ingroup	positive	0.61538366343488
12	positive	ingroup	positive	0.562326333325875
12	positive	outgroup	positive	0.67737586971404
12	positive	ingroup	positive	1.12112128552052
12	positive	ingroup	positive	0.724607328115352
12	negative	outgroup	negative	0.889954811337592
12	positive	ingroup	negative	0.814313065593529
12	negative	ingroup	negative	0.728577672412717
12	negative	ingroup	positive	0.638663683647191
12	negative	ingroup	negative	0.834217177521101
12	positive	outgroup	positive	0.501872594926443
12	positive	outgroup	positive	1.38767419547223
12	positive	outgroup	positive	0.515035541404682
12	negative	outgroup	positive	0.528104024028633
12	positive	ingroup	positive	0.590432960486577
12	positive	outgroup	positive	1.01032514520451
12	negative	ingroup	negative	0.57194457018437
12	negative	ingroup	negative	0.620413154682141
12	negative	ingroup	negative	0.75486789711478
12	positive	outgroup	positive	0.672312496769033
12	positive	outgroup	negative	0.846716086409496
12	negative	outgroup	positive	0.577002798199466
12	negative	ingroup	negative	0.582995717799028
12	negative	outgroup	negative	1.14982274867267
12	positive	ingroup	positive	0.540753230138677
12	positive	ingroup	positive	0.688654009199608
12	positive	outgroup	positive	1.37926142068965
12	positive	outgroup	positive	0.524053937308085
12	negative	ingroup	positive	0.617072979985834
12	positive	ingroup	negative	0.642441601307488
12	positive	outgroup	negative	0.6132086570939
12	negative	outgroup	positive	0.6301463393344
12	positive	outgroup	negative	0.745414002895001
12	positive	ingroup	positive	1.06443792179789
12	positive	ingroup	negative	0.875443297293915
12	negative	outgroup	negative	0.805726980469441
12	negative	outgroup	negative	0.909302596364328
12	negative	ingroup	positive	0.617877507370878
12	negative	ingroup	positive	0.765786157086516
12	positive	outgroup	positive	0.650959840825803
12	positive	ingroup	positive	1.15442969229565
12	positive	outgroup	negative	1.42441820069108
12	negative	ingroup	positive	0.915541274963646
12	negative	ingroup	positive	0.560642467326456
12	negative	outgroup	negative	0.843859697711763
12	negative	ingroup	positive	0.683017746999451
12	negative	ingroup	negative	0.832153497253422
12	negative	outgroup	positive	0.565045485883707
12	positive	ingroup	positive	1.23930864113804
12	positive	ingroup	positive	1.19164439698579
12	positive	outgroup	negative	1.13880009047384
12	positive	outgroup	positive	0.53794772037262
12	positive	ingroup	positive	0.495804072058214
12	positive	outgroup	positive	0.705600954307163
12	positive	outgroup	positive	0.856355944581824
12	positive	outgroup	negative	0.665960786406803
12	positive	ingroup	positive	1.04193973972833
12	positive	outgroup	negative	0.976248826854845
12	negative	ingroup	positive	0.735963691314289
12	positive	outgroup	positive	3.46881590754049
12	positive	outgroup	positive	0.818999089201197
12	negative	ingroup	negative	0.763222556280233
12	positive	outgroup	negative	0.641665556831634
12	negative	ingroup	positive	0.593094000844928
12	positive	ingroup	negative	0.605939052086078
12	negative	ingroup	positive	0.90291616640199
12	negative	ingroup	negative	1.03052221818838
12	negative	outgroup	negative	0.52902327451289
12	negative	ingroup	positive	0.92625552597631
12	positive	outgroup	positive	0.857903897142535
12	positive	outgroup	positive	0.515000211287892
12	negative	outgroup	negative	1.1440220267718
12	positive	ingroup	positive	0.839084647870974
12	negative	ingroup	negative	0.627117627195355
12	negative	ingroup	positive	0.762739862525385
12	negative	outgroup	negative	0.558526801577488
12	positive	ingroup	negative	0.970394029784673
